InventoryID,Item,Store,Brand,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,PayAmount
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,3069,2025-08-01,2025-08-04,2025-08-03,2025-08-20,74.0,25,1861.0
ITEM_0035_4,ITEM_0035,4,9,9,VENDOR_009,9768,2025-08-02,2025-08-03,2025-08-06,2025-08-19,32.0,13,421.0
ITEM_0037_1,ITEM_0037,1,1,6,VENDOR_006,6863,2025-08-04,2025-08-05,2025-08-05,2025-08-14,35.0,16,555.0
ITEM_0037_4,ITEM_0037,4,1,4,VENDOR_004,8463,2025-08-01,2025-08-05,2025-08-05,2025-08-14,35.0,21,729.0
ITEM_0038_3,ITEM_0038,3,5,6,VENDOR_006,5585,2025-08-11,2025-08-19,2025-08-12,2025-08-23,38.0,25,938.0
ITEM_0038_6,ITEM_0038,6,5,10,VENDOR_010,7622,2025-08-01,2025-08-05,2025-08-02,2025-08-16,38.0,25,938.0
ITEM_0040_3,ITEM_0040,3,10,2,VENDOR_002,5995,2025-08-01,2025-08-04,2025-08-04,2025-08-20,62.0,48,2990.0
ITEM_0042_2,ITEM_0042,2,10,3,VENDOR_003,4569,2025-08-04,2025-08-06,2025-08-07,2025-08-16,19.0,21,397.0
ITEM_0042_4,ITEM_0042,4,10,2,VENDOR_002,8736,2025-08-03,2025-08-04,2025-08-04,2025-08-14,19.0,14,265.0
ITEM_0042_10,ITEM_0042,10,10,2,VENDOR_002,2375,2025-08-01,2025-08-06,2025-08-04,2025-08-20,19.0,43,813.0
ITEM_0045_3,ITEM_0045,3,6,6,VENDOR_006,5242,2025-08-01,2025-08-02,2025-08-05,2025-08-12,20.0,48,952.0
ITEM_0050_6,ITEM_0050,6,3,5,VENDOR_005,4660,2025-08-01,2025-08-05,2025-08-04,2025-08-19,48.0,73,3523.0
ITEM_0001_1,ITEM_0001,1,1,6,VENDOR_006,6418,2025-08-08,2025-08-09,2025-08-10,2025-08-19,34.0,18,620.0
ITEM_0004_4,ITEM_0004,4,6,3,VENDOR_003,6969,2025-08-02,2025-08-03,2025-08-03,2025-08-21,46.0,12,555.0
ITEM_0004_6,ITEM_0004,6,6,3,VENDOR_003,8059,2025-08-02,2025-08-04,2025-08-04,2025-08-18,46.0,12,555.0
ITEM_0007_5,ITEM_0007,5,7,10,VENDOR_010,8295,2025-08-02,2025-08-07,2025-08-04,2025-08-14,60.0,54,3233.0
ITEM_0007_6,ITEM_0007,6,7,1,VENDOR_001,7071,2025-08-10,2025-08-14,2025-08-12,2025-08-22,60.0,45,2694.0
ITEM_0007_9,ITEM_0007,9,7,10,VENDOR_010,1251,2025-08-05,2025-08-08,2025-08-06,2025-08-21,60.0,36,2155.0
ITEM_0008_9,ITEM_0008,9,8,9,VENDOR_009,7257,2025-08-02,2025-08-05,2025-08-05,2025-08-14,80.0,37,2976.0
ITEM_0009_1,ITEM_0009,1,7,10,VENDOR_010,5538,2025-08-10,2025-08-13,2025-08-13,2025-08-22,61.0,37,2244.0
ITEM_0010_3,ITEM_0010,3,7,1,VENDOR_001,4232,2025-08-04,2025-08-05,2025-08-07,2025-08-22,57.0,25,1430.0
ITEM_0011_3,ITEM_0011,3,1,2,VENDOR_002,9830,2025-08-02,2025-08-06,2025-08-03,2025-08-12,30.0,22,656.0
ITEM_0012_6,ITEM_0012,6,10,1,VENDOR_001,9005,2025-08-07,2025-08-12,2025-08-09,2025-08-23,83.0,73,6047.0
ITEM_0012_10,ITEM_0012,10,10,2,VENDOR_002,1672,2025-08-06,2025-08-12,2025-08-10,2025-08-23,83.0,88,7290.0
ITEM_0013_6,ITEM_0013,6,5,10,VENDOR_010,4832,2025-08-02,2025-08-06,2025-08-05,2025-08-19,76.0,60,4588.0
ITEM_0014_6,ITEM_0014,6,6,3,VENDOR_003,2111,2025-08-02,2025-08-03,2025-08-03,2025-08-19,25.0,9,226.0
ITEM_0014_10,ITEM_0014,10,6,7,VENDOR_007,4399,2025-08-02,2025-08-06,2025-08-05,2025-08-16,25.0,18,452.0
ITEM_0015_9,ITEM_0015,9,3,10,VENDOR_010,8618,2025-08-02,2025-08-07,2025-08-06,2025-08-14,96.0,54,5192.0
ITEM_0017_8,ITEM_0017,8,4,8,VENDOR_008,1673,2025-08-02,2025-08-05,2025-08-05,2025-08-12,83.0,34,2818.0
ITEM_0018_1,ITEM_0018,1,6,8,VENDOR_008,5248,2025-08-02,2025-08-12,2025-08-04,2025-08-13,29.0,36,1062.0
ITEM_0018_4,ITEM_0018,4,6,3,VENDOR_003,7383,2025-08-02,2025-08-03,2025-08-06,2025-08-18,29.0,10,295.0
ITEM_0018_6,ITEM_0018,6,6,3,VENDOR_003,9528,2025-08-02,2025-08-04,2025-08-03,2025-08-19,29.0,10,295.0
ITEM_0020_3,ITEM_0020,3,7,7,VENDOR_007,5808,2025-08-02,2025-08-04,2025-08-06,2025-08-21,82.0,26,2126.0
ITEM_0020_6,ITEM_0020,6,7,10,VENDOR_010,5675,2025-08-02,2025-08-07,2025-08-05,2025-08-14,82.0,66,5396.0
ITEM_0022_6,ITEM_0022,6,7,10,VENDOR_010,5355,2025-08-02,2025-08-06,2025-08-06,2025-08-13,34.0,41,1398.0
ITEM_0022_9,ITEM_0022,9,7,10,VENDOR_010,9947,2025-08-06,2025-08-10,2025-08-10,2025-08-20,34.0,33,1126.0
ITEM_0023_3,ITEM_0023,3,1,6,VENDOR_006,4843,2025-08-02,2025-08-17,2025-08-04,2025-08-18,12.0,33,395.0
ITEM_0023_5,ITEM_0023,5,1,2,VENDOR_002,1049,2025-08-07,2025-08-12,2025-08-10,2025-08-26,12.0,39,467.0
ITEM_0023_6,ITEM_0023,6,1,1,VENDOR_001,8977,2025-08-02,2025-08-07,2025-08-03,2025-08-15,12.0,33,395.0
ITEM_0025_3,ITEM_0025,3,1,6,VENDOR_006,4940,2025-08-02,2025-08-03,2025-08-06,2025-08-17,41.0,35,1430.0
ITEM_0025_5,ITEM_0025,5,1,2,VENDOR_002,2530,2025-08-02,2025-08-07,2025-08-04,2025-08-12,41.0,42,1716.0
ITEM_0025_10,ITEM_0025,10,1,2,VENDOR_002,4418,2025-08-07,2025-08-12,2025-08-11,2025-08-19,41.0,42,1716.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,4740,2025-08-05,2025-08-07,2025-08-07,2025-08-16,19.0,29,559.0
ITEM_0030_3,ITEM_0030,3,9,2,VENDOR_002,6524,2025-08-02,2025-08-06,2025-08-05,2025-08-21,37.0,49,1820.0
ITEM_0031_3,ITEM_0031,3,9,2,VENDOR_002,4386,2025-08-02,2025-08-05,2025-08-04,2025-08-12,96.0,53,5086.0
ITEM_0032_1,ITEM_0032,1,1,6,VENDOR_006,1702,2025-08-07,2025-08-09,2025-08-09,2025-08-20,21.0,39,830.0
ITEM_0033_4,ITEM_0033,4,6,3,VENDOR_003,2789,2025-08-02,2025-08-03,2025-08-04,2025-08-18,30.0,10,299.0
ITEM_0033_6,ITEM_0033,6,6,3,VENDOR_003,8191,2025-08-05,2025-08-07,2025-08-09,2025-08-16,30.0,10,299.0
ITEM_0035_9,ITEM_0035,9,9,9,VENDOR_009,9632,2025-08-07,2025-08-11,2025-08-10,2025-08-18,32.0,26,842.0
ITEM_0037_6,ITEM_0037,6,1,1,VENDOR_001,2784,2025-08-09,2025-08-14,2025-08-11,2025-08-28,35.0,26,902.0
ITEM_0039_1,ITEM_0039,1,4,8,VENDOR_008,5493,2025-08-02,2025-08-18,2025-08-06,2025-08-15,27.0,60,1626.0
ITEM_0039_4,ITEM_0039,4,4,9,VENDOR_009,9552,2025-08-02,2025-08-04,2025-08-03,2025-08-12,27.0,17,461.0
ITEM_0040_2,ITEM_0040,2,10,3,VENDOR_003,4129,2025-08-02,2025-08-03,2025-08-05,2025-08-17,62.0,36,2242.0
ITEM_0040_6,ITEM_0040,6,10,5,VENDOR_005,7213,2025-08-07,2025-08-11,2025-08-11,2025-08-24,62.0,60,3737.0
ITEM_0040_7,ITEM_0040,7,10,5,VENDOR_005,7020,2025-08-02,2025-08-04,2025-08-06,2025-08-17,62.0,36,2242.0
ITEM_0041_4,ITEM_0041,4,9,2,VENDOR_002,1135,2025-08-04,2025-08-05,2025-08-07,2025-08-14,54.0,13,708.0
ITEM_0042_5,ITEM_0042,5,10,2,VENDOR_002,3499,2025-08-02,2025-08-08,2025-08-03,2025-08-16,19.0,43,813.0
ITEM_0043_4,ITEM_0043,4,9,9,VENDOR_009,1605,2025-08-05,2025-08-06,2025-08-06,2025-08-17,21.0,28,592.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,4156,2025-08-02,2025-08-04,2025-08-03,2025-08-16,20.0,19,377.0
ITEM_0046_3,ITEM_0046,3,7,7,VENDOR_007,4545,2025-08-02,2025-08-03,2025-08-05,2025-08-18,43.0,17,730.0
ITEM_0046_5,ITEM_0046,5,7,10,VENDOR_010,2933,2025-08-13,2025-08-21,2025-08-17,2025-08-30,43.0,53,2275.0
ITEM_0046_9,ITEM_0046,9,7,10,VENDOR_010,3081,2025-08-05,2025-08-09,2025-08-08,2025-08-18,43.0,35,1502.0
ITEM_0048_6,ITEM_0048,6,5,10,VENDOR_010,4921,2025-08-02,2025-08-06,2025-08-03,2025-08-17,31.0,52,1613.0
ITEM_0049_4,ITEM_0049,4,9,2,VENDOR_002,3315,2025-08-04,2025-08-05,2025-08-07,2025-08-17,73.0,23,1669.0
ITEM_0049_9,ITEM_0049,9,9,9,VENDOR_009,1972,2025-08-02,2025-08-05,2025-08-03,2025-08-17,73.0,47,3411.0
ITEM_0001_5,ITEM_0001,5,1,2,VENDOR_002,9591,2025-08-03,2025-08-08,2025-08-07,2025-08-15,34.0,36,1239.0
ITEM_0002_3,ITEM_0002,3,4,7,VENDOR_007,3145,2025-08-03,2025-08-04,2025-08-04,2025-08-13,89.0,19,1698.0
ITEM_0002_7,ITEM_0002,7,4,5,VENDOR_005,7283,2025-08-03,2025-08-06,2025-08-07,2025-08-17,89.0,28,2502.0
ITEM_0003_4,ITEM_0003,4,6,3,VENDOR_003,4289,2025-08-03,2025-08-05,2025-08-07,2025-08-15,84.0,11,924.0
ITEM_0003_10,ITEM_0003,10,6,7,VENDOR_007,7333,2025-08-03,2025-08-06,2025-08-05,2025-08-20,84.0,22,1847.0
ITEM_0004_10,ITEM_0004,10,6,7,VENDOR_007,8134,2025-08-03,2025-08-07,2025-08-07,2025-08-16,46.0,24,1110.0
ITEM_0006_3,ITEM_0006,3,7,7,VENDOR_007,4283,2025-08-05,2025-08-07,2025-08-06,2025-08-20,68.0,26,1779.0
ITEM_0006_9,ITEM_0006,9,7,10,VENDOR_010,3812,2025-08-07,2025-08-09,2025-08-09,2025-08-21,68.0,53,3627.0
ITEM_0006_10,ITEM_0006,10,7,7,VENDOR_007,7881,2025-08-03,2025-08-06,2025-08-06,2025-08-21,68.0,53,3627.0
ITEM_0007_10,ITEM_0007,10,7,7,VENDOR_007,5773,2025-08-03,2025-08-07,2025-08-05,2025-08-20,60.0,36,2155.0
ITEM_0009_10,ITEM_0009,10,7,7,VENDOR_007,6651,2025-08-07,2025-08-10,2025-08-08,2025-08-26,61.0,25,1517.0
ITEM_0010_6,ITEM_0010,6,7,1,VENDOR_001,9103,2025-08-08,2025-08-12,2025-08-10,2025-08-24,57.0,64,3660.0
ITEM_0011_10,ITEM_0011,10,1,2,VENDOR_002,2270,2025-08-03,2025-08-09,2025-08-06,2025-08-20,30.0,34,1014.0
ITEM_0012_3,ITEM_0012,3,10,2,VENDOR_002,2010,2025-08-07,2025-08-10,2025-08-08,2025-08-24,83.0,58,4805.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,1566,2025-08-05,2025-08-06,2025-08-09,2025-08-15,35.0,21,736.0
ITEM_0017_4,ITEM_0017,4,4,9,VENDOR_009,4712,2025-08-03,2025-08-05,2025-08-05,2025-08-17,83.0,9,746.0
ITEM_0017_9,ITEM_0017,9,4,9,VENDOR_009,2299,2025-08-03,2025-08-08,2025-08-04,2025-08-18,83.0,19,1575.0
ITEM_0020_5,ITEM_0020,5,7,10,VENDOR_010,5492,2025-08-03,2025-08-07,2025-08-05,2025-08-14,82.0,80,6541.0
ITEM_0021_4,ITEM_0021,4,2,9,VENDOR_009,2116,2025-08-03,2025-08-05,2025-08-06,2025-08-15,85.0,23,1951.0
ITEM_0022_3,ITEM_0022,3,7,1,VENDOR_001,9214,2025-08-03,2025-08-06,2025-08-06,2025-08-15,34.0,16,546.0
ITEM_0023_1,ITEM_0023,1,1,6,VENDOR_006,6375,2025-08-08,2025-08-09,2025-08-11,2025-08-20,12.0,19,227.0
ITEM_0025_6,ITEM_0025,6,1,1,VENDOR_001,8668,2025-08-03,2025-08-07,2025-08-07,2025-08-18,41.0,35,1430.0
ITEM_0026_6,ITEM_0026,6,6,3,VENDOR_003,4482,2025-08-03,2025-08-05,2025-08-04,2025-08-18,19.0,29,559.0
ITEM_0027_4,ITEM_0027,4,8,9,VENDOR_009,7681,2025-08-03,2025-08-05,2025-08-06,2025-08-14,91.0,12,1088.0
ITEM_0028_1,ITEM_0028,1,3,10,VENDOR_010,6053,2025-08-03,2025-08-05,2025-08-05,2025-08-13,11.0,50,575.0
ITEM_0029_1,ITEM_0029,1,7,10,VENDOR_010,1672,2025-08-03,2025-08-07,2025-08-04,2025-08-16,65.0,81,5279.0
ITEM_0029_10,ITEM_0029,10,7,7,VENDOR_007,3928,2025-08-03,2025-08-06,2025-08-04,2025-08-14,65.0,54,3520.0
ITEM_0030_4,ITEM_0030,4,9,9,VENDOR_009,5578,2025-08-03,2025-08-05,2025-08-07,2025-08-19,37.0,24,891.0
ITEM_0031_4,ITEM_0031,4,9,2,VENDOR_002,6612,2025-08-05,2025-08-06,2025-08-08,2025-08-20,96.0,26,2495.0
ITEM_0033_10,ITEM_0033,10,6,7,VENDOR_007,5476,2025-08-03,2025-08-07,2025-08-07,2025-08-14,30.0,21,628.0
ITEM_0034_3,ITEM_0034,3,10,2,VENDOR_002,1655,2025-08-04,2025-08-07,2025-08-07,2025-08-22,74.0,34,2531.0
ITEM_0035_3,ITEM_0035,3,9,7,VENDOR_007,9041,2025-08-03,2025-08-05,2025-08-06,2025-08-13,32.0,13,421.0
ITEM_0036_6,ITEM_0036,6,5,10,VENDOR_010,5894,2025-08-03,2025-08-07,2025-08-04,2025-08-22,50.0,23,1159.0
ITEM_0039_5,ITEM_0039,5,4,8,VENDOR_008,6493,2025-08-11,2025-08-14,2025-08-15,2025-08-29,27.0,52,1409.0
ITEM_0040_4,ITEM_0040,4,10,3,VENDOR_003,4180,2025-08-03,2025-08-04,2025-08-07,2025-08-14,62.0,24,1495.0
ITEM_0044_3,ITEM_0044,3,1,6,VENDOR_006,9211,2025-08-06,2025-08-10,2025-08-09,2025-08-24,82.0,34,2803.0
ITEM_0045_4,ITEM_0045,4,6,3,VENDOR_003,4647,2025-08-03,2025-08-04,2025-08-05,2025-08-20,20.0,19,377.0
ITEM_0045_10,ITEM_0045,10,6,7,VENDOR_007,3090,2025-08-03,2025-08-07,2025-08-04,2025-08-22,20.0,39,773.0
ITEM_0047_2,ITEM_0047,2,10,3,VENDOR_003,3711,2025-08-03,2025-08-06,2025-08-06,2025-08-14,19.0,33,633.0
ITEM_0047_3,ITEM_0047,3,10,2,VENDOR_002,2515,2025-08-03,2025-08-07,2025-08-05,2025-08-14,19.0,44,844.0
ITEM_0047_10,ITEM_0047,10,10,2,VENDOR_002,3134,2025-08-03,2025-08-09,2025-08-04,2025-08-13,19.0,66,1267.0
ITEM_0048_1,ITEM_0048,1,5,10,VENDOR_010,4973,2025-08-08,2025-08-15,2025-08-11,2025-08-21,31.0,62,1923.0
ITEM_0049_5,ITEM_0049,5,9,2,VENDOR_002,2458,2025-08-08,2025-08-13,2025-08-11,2025-08-23,73.0,71,5153.0
ITEM_0050_3,ITEM_0050,3,3,6,VENDOR_006,9943,2025-08-09,2025-08-11,2025-08-10,2025-08-22,48.0,73,3523.0
ITEM_0050_7,ITEM_0050,7,3,5,VENDOR_005,4035,2025-08-03,2025-08-06,2025-08-04,2025-08-20,48.0,43,2075.0
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,6630,2025-08-05,2025-08-07,2025-08-08,2025-08-22,89.0,19,1698.0
ITEM_0003_6,ITEM_0003,6,6,3,VENDOR_003,7991,2025-08-04,2025-08-05,2025-08-05,2025-08-18,84.0,11,924.0
ITEM_0003_8,ITEM_0003,8,6,8,VENDOR_008,2423,2025-08-04,2025-08-18,2025-08-05,2025-08-19,84.0,39,3275.0
ITEM_0005_5,ITEM_0005,5,5,10,VENDOR_010,6929,2025-08-15,2025-08-19,2025-08-16,2025-08-30,75.0,87,6515.0
ITEM_0007_1,ITEM_0007,1,7,10,VENDOR_010,3754,2025-08-04,2025-08-09,2025-08-08,2025-08-18,60.0,54,3233.0
ITEM_0009_3,ITEM_0009,3,7,7,VENDOR_007,3995,2025-08-07,2025-08-08,2025-08-08,2025-08-25,61.0,12,728.0
ITEM_0009_5,ITEM_0009,5,7,10,VENDOR_010,4131,2025-08-12,2025-08-16,2025-08-14,2025-08-23,61.0,37,2244.0
ITEM_0010_5,ITEM_0010,5,7,10,VENDOR_010,5667,2025-08-10,2025-08-14,2025-08-14,2025-08-25,57.0,77,4403.0
ITEM_0012_2,ITEM_0012,2,10,3,VENDOR_003,8184,2025-08-04,2025-08-08,2025-08-06,2025-08-18,83.0,44,3645.0
ITEM_0013_1,ITEM_0013,1,5,10,VENDOR_010,2803,2025-08-04,2025-08-12,2025-08-05,2025-08-17,76.0,72,5505.0
ITEM_0014_3,ITEM_0014,3,6,6,VENDOR_006,7553,2025-08-04,2025-08-08,2025-08-05,2025-08-22,25.0,23,578.0
ITEM_0016_5,ITEM_0016,5,2,10,VENDOR_010,4678,2025-08-04,2025-08-07,2025-08-08,2025-08-21,35.0,65,2278.0
ITEM_0016_9,ITEM_0016,9,2,9,VENDOR_009,2485,2025-08-05,2025-08-10,2025-08-07,2025-08-19,35.0,43,1507.0
ITEM_0017_3,ITEM_0017,3,4,7,VENDOR_007,3072,2025-08-04,2025-08-05,2025-08-08,2025-08-20,83.0,9,746.0
ITEM_0017_6,ITEM_0017,6,4,5,VENDOR_005,4766,2025-08-08,2025-08-13,2025-08-10,2025-08-19,83.0,24,1989.0
ITEM_0019_4,ITEM_0019,4,3,4,VENDOR_004,6863,2025-08-04,2025-08-07,2025-08-06,2025-08-15,75.0,44,3278.0
ITEM_0019_7,ITEM_0019,7,3,5,VENDOR_005,7789,2025-08-06,2025-08-09,2025-08-07,2025-08-17,75.0,33,2459.0
ITEM_0022_10,ITEM_0022,10,7,7,VENDOR_007,3227,2025-08-09,2025-08-13,2025-08-11,2025-08-25,34.0,33,1126.0
ITEM_0023_4,ITEM_0023,4,1,4,VENDOR_004,3269,2025-08-04,2025-08-07,2025-08-06,2025-08-17,12.0,26,311.0
ITEM_0023_10,ITEM_0023,10,1,4,VENDOR_004,6253,2025-08-04,2025-08-10,2025-08-05,2025-08-14,12.0,46,551.0
ITEM_0024_10,ITEM_0024,10,3,4,VENDOR_004,4270,2025-08-04,2025-08-10,2025-08-05,2025-08-15,48.0,91,4337.0
ITEM_0025_1,ITEM_0025,1,1,6,VENDOR_006,1043,2025-08-04,2025-08-07,2025-08-05,2025-08-22,41.0,21,858.0
ITEM_0026_5,ITEM_0026,5,6,8,VENDOR_008,9800,2025-08-04,2025-08-05,2025-08-06,2025-08-18,19.0,89,1716.0
ITEM_0028_4,ITEM_0028,4,3,4,VENDOR_004,2684,2025-08-07,2025-08-11,2025-08-09,2025-08-19,11.0,33,379.0
ITEM_0028_5,ITEM_0028,5,3,10,VENDOR_010,2115,2025-08-04,2025-08-08,2025-08-06,2025-08-19,11.0,50,575.0
ITEM_0029_3,ITEM_0029,3,7,7,VENDOR_007,2503,2025-08-04,2025-08-05,2025-08-06,2025-08-22,65.0,27,1760.0
ITEM_0031_10,ITEM_0031,10,9,2,VENDOR_002,8098,2025-08-04,2025-08-09,2025-08-06,2025-08-23,96.0,79,7581.0
ITEM_0033_4,ITEM_0033,4,6,3,VENDOR_003,5257,2025-08-06,2025-08-07,2025-08-07,2025-08-18,30.0,10,299.0
ITEM_0035_4,ITEM_0035,4,9,2,VENDOR_002,8246,2025-08-05,2025-08-06,2025-08-09,2025-08-16,32.0,13,421.0
ITEM_0035_5,ITEM_0035,5,9,2,VENDOR_002,7076,2025-08-11,2025-08-16,2025-08-15,2025-08-27,32.0,40,1295.0
ITEM_0039_7,ITEM_0039,7,4,5,VENDOR_005,7319,2025-08-04,2025-08-06,2025-08-05,2025-08-21,27.0,26,705.0
ITEM_0039_8,ITEM_0039,8,4,5,VENDOR_005,5242,2025-08-04,2025-08-09,2025-08-06,2025-08-15,27.0,60,1626.0
ITEM_0039_10,ITEM_0039,10,4,7,VENDOR_007,7302,2025-08-04,2025-08-07,2025-08-08,2025-08-17,27.0,34,921.0
ITEM_0041_5,ITEM_0041,5,9,2,VENDOR_002,4347,2025-08-14,2025-08-20,2025-08-17,2025-09-02,54.0,39,2124.0
ITEM_0042_3,ITEM_0042,3,10,2,VENDOR_002,1329,2025-08-04,2025-08-07,2025-08-08,2025-08-22,19.0,29,548.0
ITEM_0042_7,ITEM_0042,7,10,5,VENDOR_005,5202,2025-08-08,2025-08-11,2025-08-11,2025-08-22,19.0,21,397.0
ITEM_0046_1,ITEM_0046,1,7,10,VENDOR_010,7023,2025-08-10,2025-08-16,2025-08-13,2025-08-29,43.0,53,2275.0
ITEM_0046_10,ITEM_0046,10,7,7,VENDOR_007,9678,2025-08-07,2025-08-11,2025-08-09,2025-08-20,43.0,35,1502.0
ITEM_0047_4,ITEM_0047,4,10,3,VENDOR_003,3671,2025-08-06,2025-08-07,2025-08-10,2025-08-25,19.0,22,422.0
ITEM_0048_9,ITEM_0048,9,5,10,VENDOR_010,2901,2025-08-07,2025-08-09,2025-08-11,2025-08-18,31.0,41,1272.0
ITEM_0049_10,ITEM_0049,10,9,2,VENDOR_002,5438,2025-08-09,2025-08-15,2025-08-12,2025-08-20,73.0,71,5153.0
ITEM_0001_6,ITEM_0001,6,1,1,VENDOR_001,2710,2025-08-12,2025-08-17,2025-08-15,2025-08-23,34.0,30,1033.0
ITEM_0003_3,ITEM_0003,3,6,6,VENDOR_006,6528,2025-08-08,2025-08-16,2025-08-12,2025-08-20,84.0,28,2351.0
ITEM_0005_1,ITEM_0005,1,5,6,VENDOR_006,7582,2025-08-08,2025-08-10,2025-08-11,2025-08-18,75.0,43,3220.0
ITEM_0005_6,ITEM_0005,6,5,10,VENDOR_010,7964,2025-08-09,2025-08-12,2025-08-13,2025-08-28,75.0,73,5467.0
ITEM_0006_5,ITEM_0006,5,7,10,VENDOR_010,2428,2025-08-05,2025-08-11,2025-08-07,2025-08-24,68.0,79,5406.0
ITEM_0006_6,ITEM_0006,6,7,1,VENDOR_001,1304,2025-08-05,2025-08-10,2025-08-08,2025-08-16,68.0,66,4516.0
ITEM_0007_3,ITEM_0007,3,7,1,VENDOR_001,1942,2025-08-08,2025-08-09,2025-08-11,2025-08-22,60.0,18,1078.0
ITEM_0008_4,ITEM_0008,4,8,9,VENDOR_009,1554,2025-08-06,2025-08-08,2025-08-09,2025-08-16,80.0,18,1448.0
ITEM_0011_1,ITEM_0011,1,1,6,VENDOR_006,3322,2025-08-12,2025-08-13,2025-08-16,2025-08-30,30.0,17,507.0
ITEM_0012_4,ITEM_0012,4,10,3,VENDOR_003,5715,2025-08-05,2025-08-07,2025-08-06,2025-08-24,83.0,29,2402.0
ITEM_0012_7,ITEM_0012,7,10,5,VENDOR_005,8624,2025-08-08,2025-08-11,2025-08-10,2025-08-25,83.0,44,3645.0
ITEM_0013_9,ITEM_0013,9,5,10,VENDOR_010,2189,2025-08-09,2025-08-11,2025-08-12,2025-08-23,76.0,48,3670.0
ITEM_0014_2,ITEM_0014,2,6,8,VENDOR_008,9731,2025-08-16,2025-08-23,2025-08-18,2025-09-04,25.0,23,578.0
ITEM_0014_6,ITEM_0014,6,6,3,VENDOR_003,9470,2025-08-05,2025-08-07,2025-08-08,2025-08-15,25.0,9,226.0
ITEM_0015_7,ITEM_0015,7,3,5,VENDOR_005,6971,2025-08-05,2025-08-08,2025-08-09,2025-08-18,96.0,40,3846.0
ITEM_0015_10,ITEM_0015,10,3,4,VENDOR_004,3899,2025-08-05,2025-08-12,2025-08-06,2025-08-19,96.0,95,9133.0
ITEM_0017_2,ITEM_0017,2,4,8,VENDOR_008,9814,2025-08-09,2025-08-15,2025-08-13,2025-08-22,83.0,24,1989.0
ITEM_0018_2,ITEM_0018,2,6,8,VENDOR_008,1877,2025-08-05,2025-08-15,2025-08-07,2025-08-23,29.0,25,737.0
ITEM_0018_6,ITEM_0018,6,6,3,VENDOR_003,6358,2025-08-05,2025-08-07,2025-08-09,2025-08-15,29.0,10,295.0
ITEM_0019_6,ITEM_0019,6,3,10,VENDOR_010,3546,2025-08-05,2025-08-10,2025-08-09,2025-08-16,75.0,55,4098.0
ITEM_0020_3,ITEM_0020,3,7,1,VENDOR_001,4969,2025-08-06,2025-08-08,2025-08-10,2025-08-23,82.0,26,2126.0
ITEM_0021_5,ITEM_0021,5,2,10,VENDOR_010,4652,2025-08-10,2025-08-18,2025-08-13,2025-08-25,85.0,69,5854.0
ITEM_0024_5,ITEM_0024,5,3,10,VENDOR_010,2465,2025-08-16,2025-08-23,2025-08-17,2025-08-31,48.0,78,3718.0
ITEM_0024_6,ITEM_0024,6,3,10,VENDOR_010,2625,2025-08-09,2025-08-15,2025-08-12,2025-08-22,48.0,65,3098.0
ITEM_0024_7,ITEM_0024,7,3,5,VENDOR_005,8539,2025-08-08,2025-08-10,2025-08-12,2025-08-21,48.0,39,1859.0
ITEM_0032_3,ITEM_0032,3,1,2,VENDOR_002,5508,2025-08-05,2025-08-09,2025-08-08,2025-08-17,21.0,52,1106.0
ITEM_0032_4,ITEM_0032,4,1,4,VENDOR_004,7144,2025-08-08,2025-08-12,2025-08-12,2025-08-24,21.0,52,1106.0
ITEM_0032_6,ITEM_0032,6,1,1,VENDOR_001,3439,2025-08-05,2025-08-09,2025-08-07,2025-08-19,21.0,65,1383.0
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,1976,2025-08-05,2025-08-08,2025-08-06,2025-08-18,74.0,25,1861.0
ITEM_0035_10,ITEM_0035,10,9,2,VENDOR_002,1711,2025-08-05,2025-08-10,2025-08-06,2025-08-16,32.0,40,1295.0
ITEM_0036_5,ITEM_0036,5,5,10,VENDOR_010,2237,2025-08-09,2025-08-16,2025-08-10,2025-08-19,50.0,27,1361.0
ITEM_0037_3,ITEM_0037,3,1,6,VENDOR_006,3485,2025-08-11,2025-08-18,2025-08-13,2025-08-23,35.0,26,902.0
ITEM_0038_5,ITEM_0038,5,5,10,VENDOR_010,2133,2025-08-05,2025-08-10,2025-08-08,2025-08-22,38.0,30,1126.0
ITEM_0039_2,ITEM_0039,2,4,8,VENDOR_008,4114,2025-08-11,2025-08-12,2025-08-14,2025-08-27,27.0,43,1165.0
ITEM_0039_3,ITEM_0039,3,4,7,VENDOR_007,2809,2025-08-07,2025-08-08,2025-08-09,2025-08-26,27.0,17,461.0
ITEM_0039_4,ITEM_0039,4,4,9,VENDOR_009,1308,2025-08-05,2025-08-07,2025-08-08,2025-08-15,27.0,17,461.0
ITEM_0040_2,ITEM_0040,2,10,3,VENDOR_003,5658,2025-08-05,2025-08-07,2025-08-09,2025-08-22,62.0,36,2242.0
ITEM_0040_4,ITEM_0040,4,10,2,VENDOR_002,9853,2025-08-05,2025-08-06,2025-08-09,2025-08-18,62.0,24,1495.0
